bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1330477,1733,H7427,1,Introduced,2020-02-05,"Employment Of Women And Children","Requires children who seek a special limited work permit to successfully complete a training program to include workers' rights, workplace health and safety, and workers' compensation, established and funded by DLT.",1123,"House Labor",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7427/2020,http://status.rilin.state.ri.us/
1330496,1733,H7428,1,Introduced,2020-02-05,"Child Support Intercept Act","Expands child support interception of insurance payments to include life insurance proceeds payable to non-custodial parents who are the beneficiaries of the policy.",1121,"House Judiciary",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7428/2020,http://status.rilin.state.ri.us/
1330838,1733,H7429,1,Introduced,2020-02-05,"Divorce Proceedings - Support For Children","Eliminates any award of interest by the family court in any enforcement proceeding resulting in a judgment or order for failure to make child support payments.",1121,"House Judiciary",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7429/2020,http://status.rilin.state.ri.us/
1330733,1733,H7430,1,Introduced,2020-02-05,"Primary Election Dates","Requires that the primary election date, typically the eighth Tuesday preceding the biennial state elections, shall be held on the Wednesday immediately following Labor Day, only if the eighth Tuesday immediately follows Labor Day.",1121,"House Judiciary",2020-02-05,"Introduced, referred to House Judiciary",https://legiscan.com/RI/bill/H7430/2020,http://status.rilin.state.ri.us/
1330991,1733,H7431,1,Introduced,2020-02-05,"Proceedings In Family Court","Prohibits any questioning of a juvenile who is suspected of delinquent or criminal behavior, unless the parent of guardian of the juvenile is present, or unless an attorney is present or the juvenile and their parents have waived their presence.",1121,"House Judiciary",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7431/2020,http://status.rilin.state.ri.us/
1330775,1733,H7432,1,Introduced,2020-02-05,"Gambling And Lotteries","Authorizes nonprofit organizations to conduct gambling event fundraisers approved by the city or town in which the event is to be conducted and as authorized by the state police.",1121,"House Judiciary",2020-02-25,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7432/2020,http://status.rilin.state.ri.us/
1331145,1733,H7433,1,Introduced,2020-02-05,"School Bus Speed Limits","Establishes a speed limit for school buses being driven on a limited access highway to ten (10) miles per hour less than the posted speed limit.",1121,"House Judiciary",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7433/2020,http://status.rilin.state.ri.us/
1330884,1733,H7434,1,Introduced,2020-02-05,"Procedure Generally - Fees","Provides for a fee increase for filing an action in district court, superior court and family court.",1119,"House Finance",2020-02-05,"Introduced, referred to House Finance",https://legiscan.com/RI/bill/H7434/2020,http://status.rilin.state.ri.us/
1330969,1733,H7435,1,Introduced,2020-02-05,"Property Subject To Taxation","Permits manufacturing or commercial concerns to apply to commerce corporation for exemption or stabilization of taxes when moving to another municipality if could reasonably and efficiently relocate outside state and that relocation would be advantageous.",1119,"House Finance",2020-02-05,"Introduced, referred to House Finance",https://legiscan.com/RI/bill/H7435/2020,http://status.rilin.state.ri.us/
1330536,1733,H7436,1,Introduced,2020-02-05,"Personal Income Tax","Adds 3 new income tax brackets for purposes of Rhode Island income taxation.",1119,"House Finance",2020-02-05,"Introduced, referred to House Finance",https://legiscan.com/RI/bill/H7436/2020,http://status.rilin.state.ri.us/
1331125,1733,H7437,1,Introduced,2020-02-05,"The Education Equity And Property Tax Relief Act","Extends the reimbursement to a school district or municipality for the employment of newly hired school resource officers only.",1119,"House Finance",2020-02-05,"Introduced, referred to House Finance",https://legiscan.com/RI/bill/H7437/2020,http://status.rilin.state.ri.us/
1330645,1733,H7438,1,Introduced,2020-02-05,"Physical Therapists","Authorizes physical therapists to order diagnostic imaging (x-rays). Authority sunsets December 31, 2022.",1122,"House Health, Education and Welfare",2020-02-05,"Introduced, referred to House H.E.W.",https://legiscan.com/RI/bill/H7438/2020,http://status.rilin.state.ri.us/
1330905,1733,H7439,1,Introduced,2020-02-05,"School Committees And Superintendents","Allows schools to suspend students, in and out of school, if in grades six or above, and prohibit school committees or principal from suspending students in grade 5 or below unless possessed weapons, narcotics or were found to be a danger.",1122,"House Health, Education and Welfare",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7439/2020,http://status.rilin.state.ri.us/
1330818,1733,H7440,1,Introduced,2020-02-05,"Accident And Sickness Insurance Policies","Prohibits insurance companies from varying the premium rates charged for a health coverage plan based on the gender of the individual policy holder, enrollee, subscriber, or member.",1122,"House Health, Education and Welfare",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7440/2020,http://status.rilin.state.ri.us/
1330797,1733,H7441,1,Introduced,2020-02-05,"Relating To Education","Restricts the creation or expansion of charter schools and mayoral academies for the school years 2021-22 through 2023-2024, to be waived upon revision to charter school funding formula in § 16-7.2-5.",1122,"House Health, Education and Welfare",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7441/2020,http://status.rilin.state.ri.us/
1330948,1733,H7442,1,Introduced,2020-02-05,"Establishment Of Charter Public Schools","Creates a moratorium on the creation of any new charter public schools until there is a revision in the school funding formula to better reflect ELL and special education services.",1122,"House Health, Education and Welfare",2020-03-09,"Committee postponed at request of sponsor (03/11/2020)",https://legiscan.com/RI/bill/H7442/2020,http://status.rilin.state.ri.us/
1331058,1733,H7444,1,Introduced,2020-02-05,"Rights And Duties Of Teachers Generally","Broadens the definition of ""teacher"" and create a comprehensive bill of rights for school teachers.",1122,"House Health, Education and Welfare",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7444/2020,http://status.rilin.state.ri.us/
1330516,1733,H7445,1,Introduced,2020-02-05,"Procedure Generally -- Causes Of Action","Exempts certain independent third-party contractors for right to privacy violations of appropriation of individual's name/portrait/picture/likeness pursuant to contract upon request of contracting party.",1121,"House Judiciary",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7445/2020,http://status.rilin.state.ri.us/
1331036,1733,H7446,1,Introduced,2020-02-05,"Certificates Of Title And Security Interests","Authorizes the Exeter town sergeant or designees to conduct division of motor vehicles vehicle identifying number and odometer inspections.",1120,"House Corporations",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7446/2020,http://status.rilin.state.ri.us/
1330558,1733,H7447,1,Introduced,2020-02-05,"Genetic Counselors Licensing Act","Provides a statutory framework for the licensing and regulation of genetic counselors.",1120,"House Corporations",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7447/2020,http://status.rilin.state.ri.us/
1331235,1733,H7448,1,Introduced,2020-02-05,"Condominium Law","Provides that in the town of Cumberland, the maximum height allowed for a commercial or residential condominium complex would be no more than thirty-five feet (35').",0,,2020-03-11,"Withdrawn at sponsor's request (03/12/2020)",https://legiscan.com/RI/bill/H7448/2020,http://status.rilin.state.ri.us/
1330858,1733,H7449,4,Passed,2020-07-22,"Cancer Benefits For Firefighters","Clarifies a presumption applying to firefighters that if any type of cancer is found in a firefighter with three (3) exceptions would be conclusively presumed to be an occupational cancer arising out of their employment.",0,,2020-07-22,"Signed by Governor",https://legiscan.com/RI/bill/H7449/2020,http://status.rilin.state.ri.us/
1331255,1733,H7450,2,Engrossed,2020-03-05,"Relating To Solemnization Of Marriages","Allows the Honorable Marvin L. Abney to join Kelsie A. Fountain and Daniel J. Vieira in marriage on or about June 14, 2020, within the City of Newport, Rhode Island.",1140,"Senate Judiciary",2020-06-10,"Referred to Senate Judiciary",https://legiscan.com/RI/bill/H7450/2020,http://status.rilin.state.ri.us/
1330711,1733,H7451,2,Engrossed,2020-03-05,"Relating To Solemnization Of Marriages","Allows John Wardle to join Alison Bubly and Adam Feinstein in marriage on or about June 14, 2020, within the Town of Middletown, Rhode Island.",1140,"Senate Judiciary",2020-06-10,"Referred to Senate Judiciary",https://legiscan.com/RI/bill/H7451/2020,http://status.rilin.state.ri.us/
1330603,1733,H7452,2,Engrossed,2020-03-05,"Relating To Solemnization Of Marriages","Allows Frank LaTorre to join Shannen Duffy and Steven Geraci in marriage on or about May 31, 2020, within the City of Newport, Rhode Island.",1140,"Senate Judiciary",2020-06-10,"Referred to Senate Judiciary",https://legiscan.com/RI/bill/H7452/2020,http://status.rilin.state.ri.us/
