bill_id,date,chamber,sequence,action
1319429,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/06/2020)"
1319429,2020-02-06,House,3,"Committee recommended measure be held for further study"
1319437,2020-01-22,Senate,1,"Introduced, referred to Senate Labor"
1319437,2020-01-24,Senate,2,"Scheduled for hearing and/or consideration (01/29/2020)"
1319437,2020-01-28,Senate,3,"Proposed Substitute"
1319437,2020-01-29,Senate,4,"Committee recommends passage of Sub A"
1319437,2020-01-30,Senate,5,"Placed on Senate Calendar (02/05/2020)"
1319437,2020-02-05,Senate,6,"Senate passed Sub A"
1319437,2020-02-06,House,7,"Referred to House Labor"
1319437,2020-02-21,House,8,"Scheduled for hearing and/or consideration (02/26/2020)"
1319437,2020-02-26,House,9,"Committee recommends passage of Sub A in concurrence"
1319437,2020-02-28,House,10,"Placed on House Calendar (03/04/2020)"
1319437,2020-03-04,House,11,"House passed Sub A in concurrence"
1319437,2020-03-04,Senate,12,"Transmitted to Governor"
1319437,2020-03-10,Senate,13,"Signed by Governor"
1319443,2020-01-24,House,1,"Introduced, referred to House Finance"
1319449,2020-01-24,House,1,"Introduced, referred to House Special Legislation"
1319449,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/06/2020)"
1319449,2020-02-06,House,3,"Committee recommends passage"
1319449,2020-02-07,House,4,"Placed on the House Consent Calendar (02/12/2020)"
1319449,2020-02-12,House,5,"House read and passed"
1319449,2020-02-25,Senate,6,"Referred to Senate Judiciary"
1319449,2020-06-12,Senate,7,"Scheduled for hearing and/or consideration (06/15/2020)"
1319449,2020-06-15,Senate,8,"Committee recommends passage in concurrence"
1319449,2020-06-15,Senate,9,"Placed on Senate Calendar (06/18/2020)"
1319449,2020-06-18,Senate,10,"Senate passed in concurrence"
1319449,2020-06-18,House,11,"Transmitted to Governor"
1319449,2020-06-26,House,12,"Effective without Governor's signature"
1319457,2020-01-24,House,1,"Introduced, referred to House Environment and Natural Resources"
1319457,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/06/2020)"
1319457,2020-02-06,House,3,"Committee recommended measure be held for further study"
1319467,2020-01-24,House,1,"Introduced, referred to House Special Legislation"
1319467,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/30/2020)"
1319467,2020-01-30,House,3,"Committee recommended measure be held for further study"
1319472,2020-01-24,House,1,"Introduced, referred to House Judiciary"
1319472,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1319472,2020-02-05,House,3,"Committee recommended measure be held for further study"
1319480,2020-01-24,House,1,"Introduced, referred to House H.E.W."
1319490,2020-01-24,House,1,"Introduced, referred to House Labor"
1319490,2020-02-03,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1319490,2020-02-05,House,3,"Committee recommended measure be held for further study"
1319490,2020-02-07,House,4,"Scheduled for consideration (02/11/2020)"
1319490,2020-02-11,House,5,"Committee recommends passage"
1319490,2020-02-11,House,6,"Placed on House Calendar (02/25/2020)"
1319490,2020-02-25,House,7,"House read and passed"
1319490,2020-02-25,Senate,8,"Referred to Senate Labor"
1319497,2020-01-24,House,1,"Introduced, referred to House Corporations"
1319497,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/28/2020)"
1319497,2020-01-28,House,3,"Committee recommended measure be held for further study"
1319504,2020-01-24,House,1,"Introduced, referred to House H.E.W."
1319504,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1319504,2020-02-26,House,3,"Committee recommended measure be held for further study"
1319509,2020-01-24,House,1,"Introduced, referred to House Finance"
1319518,2020-01-24,House,1,"Introduced, referred to House Environment and Natural Resources"
1319518,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1319518,2020-02-27,House,3,"Committee recommended measure be held for further study"
1319524,2020-01-24,House,1,"Introduced, referred to House H.E.W."
1319534,2020-01-24,House,1,"Introduced, referred to House Corporations"
1319534,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/04/2020)"
1319534,2020-02-04,House,3,"Committee recommended measure be held for further study"
1319540,2020-01-24,House,1,"Introduced, referred to House Environment and Natural Resources"
1319540,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1319540,2020-02-27,House,3,"Committee recommended measure be held for further study"
1319548,2020-01-24,House,1,"Introduced, referred to House Finance"
1319558,2020-01-24,House,1,"Introduced, referred to House Judiciary"
1319558,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1319558,2020-02-11,House,3,"Committee recommended measure be held for further study"
1319564,2020-01-24,House,1,"Introduced, referred to House Finance"
1319564,2020-02-10,House,2,"Committee transferred to House H.E.W."
1319570,2020-01-24,House,1,"Introduced, referred to House Corporations"
1319570,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1319570,2020-02-11,House,3,"Committee recommended measure be held for further study"
1319578,2020-01-24,House,1,"Introduced, referred to House H.E.W."
1319578,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1319578,2020-03-11,House,3,"Committee recommended measure be held for further study"
1319585,2020-01-24,House,1,"Introduced, referred to House Corporations"
1319585,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/04/2020)"
1319585,2020-02-04,House,3,"Committee recommended measure be held for further study"
1319590,2020-01-24,House,1,"Introduced, referred to House Judiciary"
1319590,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1319590,2020-02-11,House,3,"Committee recommended measure be held for further study"
1321524,2020-01-28,Senate,1,"Recommended for Immediate Consideration"
1321524,2020-01-28,Senate,2,"Senate read and passed"
1321771,2020-01-28,Senate,1,"Recommended for Immediate Consideration"
1321771,2020-01-28,Senate,2,"Senate read and passed"
1322402,2020-01-28,House,1,"House read and passed"
1322442,2020-01-28,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1322442,2020-02-07,Senate,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1322442,2020-02-12,Senate,3,"Committee recommends passage"
1322442,2020-02-13,Senate,4,"Placed on Senate Calendar (02/26/2020)"
1322442,2020-02-26,Senate,5,"Senate read and passed"
1322442,2020-02-27,House,6,"Referred to House Finance"
1322480,2020-01-28,House,1,"House read and passed"
1322522,2020-01-28,Senate,1,"Placed on the Senate Consent Calendar (01/29/2020)"
1322522,2020-01-29,Senate,2,"Senate read and passed"
1322522,2020-01-30,House,3,"Referred to House Special Legislation"
1322522,2020-01-31,House,4,"Scheduled for hearing and/or consideration (02/06/2020)"
1322522,2020-02-06,House,5,"Committee recommends passage in concurrence"
1322522,2020-02-07,House,6,"Placed on the House Consent Calendar (02/12/2020)"
1322522,2020-02-12,House,7,"House passed in concurrence"
1322522,2020-02-12,Senate,8,"Transmitted to Governor"
1322522,2020-02-20,Senate,9,"Effective without Governor's signature"
1322559,2020-01-28,House,1,"House read and passed"
1322601,2020-01-28,House,1,"House read and passed"
1322643,2020-01-28,House,1,"House read and passed"
1322681,2020-01-28,House,1,"House read and passed"
1323035,2020-01-29,Senate,1,"Recommended for Immediate Consideration"
1323035,2020-01-29,Senate,2,"Senate read and passed"
1323070,2020-01-29,House,1,"Introduced, referred to House Corporations"
1323070,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1323070,2020-02-11,House,3,"Committee recommended measure be held for further study"
1323070,2020-02-14,House,4,"Committee transferred to House Environment and Natural Resources"
1323070,2020-02-14,House,5,"Scheduled for hearing and/or consideration (02/27/2020)"
1323070,2020-02-27,House,6,"Committee recommended measure be held for further study"
1323108,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323108,2020-02-28,House,2,"Scheduled for hearing and/or consideration"
1323108,2020-03-03,House,3,"Committee postponed at request of sponsor (03/03/2020)"
1323108,2020-03-06,House,4,"Scheduled for hearing and/or consideration (03/10/2020)"
1323108,2020-03-10,House,5,"Committee recommended measure be held for further study"
1323149,2020-01-29,House,1,"Introduced, referred to House Corporations"
1323149,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1323149,2020-02-11,House,3,"Committee recommended measure be held for further study"
1323191,2020-01-29,House,1,"Introduced, referred to House Corporations"
1323191,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1323191,2020-02-11,House,3,"Committee recommended measure be held for further study"
1323236,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323236,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1323236,2020-02-12,House,3,"Committee recommended measure be held for further study"
1323281,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323281,2020-02-07,House,2,"Scheduled for hearing and/or consideration"
1323281,2020-02-12,House,3,"Committee postponed at request of sponsor (02/12/2020)"
1323281,2020-02-17,House,4,"Scheduled for hearing and/or consideration (02/26/2020)"
1323281,2020-02-26,House,5,"Committee recommended measure be held for further study"
1323326,2020-01-29,Senate,1,"Recommended for Immediate Consideration"
1323326,2020-01-29,Senate,2,"Senate read and passed"
1323326,2020-01-30,House,3,"Referred to House Corporations"
1323326,2020-01-31,House,4,"Scheduled for hearing and/or consideration (02/04/2020)"
1323326,2020-02-04,House,5,"Committee recommended measure be held for further study"
1323326,2020-02-07,House,6,"Scheduled for consideration (02/11/2020)"
1323326,2020-02-11,House,7,"Committee recommends passage in concurrence"
1323326,2020-03-06,House,8,"Placed on House Calendar (03/11/2020)"
1323326,2020-03-11,House,9,"House passed in concurrence"
1323326,2020-03-11,Senate,10,"Transmitted to Governor"
1323326,2020-03-19,Senate,11,"Effective without Governor's signature"
1323374,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323374,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/04/2020)"
1323374,2020-02-04,House,3,"Committee recommended measure be held for further study"
1323457,2020-01-29,House,1,"Introduced, referred to House Small Business"
1323457,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/25/2020)"
1323457,2020-02-25,House,3,"Committee recommended measure be held for further study"
1323484,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323484,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1323484,2020-02-12,House,3,"Committee recommended measure be held for further study"
1323484,2020-02-17,House,4,"Scheduled for consideration (02/25/2020)"
1323484,2020-02-25,House,5,"Committee recommends passage"
1323484,2020-07-14,House,6,"Placed on House Calendar (07/16/2020)"
1323484,2020-07-16,House,7,"House read and passed"
1323484,2020-07-16,Senate,8,"Referred to Senate Judiciary"
1323512,2020-01-29,House,1,"Introduced, referred to House H.E.W."
1323512,2020-02-07,House,2,"Scheduled for hearing and/or consideration"
1323512,2020-02-07,House,3,"Committee postponed at request of sponsor (02/12/2020)"
1323540,2020-01-29,House,1,"Introduced, referred to House Special Legislation"
1323540,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/06/2020)"
1323540,2020-02-06,House,3,"Committee recommends passage"
1323540,2020-02-07,House,4,"Placed on the House Consent Calendar (02/12/2020)"
1323540,2020-02-12,House,5,"House read and passed"
1323540,2020-02-25,Senate,6,"Referred to Senate Judiciary"
1323567,2020-01-29,House,1,"Introduced, referred to House Finance"
1323591,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323591,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1323591,2020-03-04,House,3,"Committee recommended measure be held for further study"
1323623,2020-01-29,House,1,"Introduced, referred to House H.E.W."
1323650,2020-01-29,House,1,"Introduced, referred to House Finance"
1323678,2020-01-29,House,1,"Introduced, referred to House Corporations"
1323678,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1323678,2020-02-11,House,3,"Committee postponed at request of sponsor"
1323678,2020-02-17,House,4,"Scheduled for hearing and/or consideration (02/25/2020)"
1323678,2020-02-25,House,5,"Committee recommended measure be held for further study"
1323706,2020-01-29,House,1,"Introduced, referred to House H.E.W."
1323706,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1323706,2020-03-04,House,3,"Committee recommended measure be held for further study"
1323732,2020-01-29,House,1,"Introduced, referred to House Finance"
1323760,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323760,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1323760,2020-02-11,House,3,"Committee recommended measure be held for further study"
1323787,2020-01-29,House,1,"Introduced, referred to House H.E.W."
1323787,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1323787,2020-03-04,House,3,"Committee recommended measure be held for further study"
1323817,2020-01-29,House,1,"Introduced, referred to House Corporations"
1323817,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1323817,2020-02-11,House,3,"Committee postponed at request of sponsor"
1323817,2020-02-17,House,4,"Scheduled for hearing and/or consideration (02/25/2020)"
1323817,2020-02-25,House,5,"Committee recommended measure be held for further study"
1323845,2020-01-29,House,1,"Introduced, referred to House Judiciary"
1323845,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1323845,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1323869,2020-01-29,House,1,"Introduced, referred to House H.E.W."
1323895,2020-01-29,Senate,1,"Introduced, referred to Senate Judiciary"
1323895,2020-02-21,Senate,2,"Scheduled for hearing and/or consideration (02/25/2020)"
1323895,2020-02-24,Senate,3,"Proposed Substitute"
1323895,2020-02-25,Senate,4,"Committee recommends passage of Sub A"
1323895,2020-02-26,Senate,5,"Placed on Senate Calendar (03/10/2020)"
1323895,2020-03-10,Senate,6,"Senate passed Sub A as amended (floor amendment)"
1323895,2020-03-11,House,7,"Referred to House Judiciary"
